,Unnamed: 0,3407,Battery,Date,Direction,Event Type,Fuel,Id,Latitude,Location,Longitude,Map IT,Mileage,Speed,Time Type,imei,time,time_percent,user
618,180,5836.0,93,8/27/18,NW,Engine Off,0,977,40.784157,,-119.209975,Map it,4.84614,0.6213,2:38 PM,3407,8/27/18 14:38,0.48486892,2
619,181,5836.0,93,8/27/18,NW,Engine Off,0,978,40.784622,,-119.21010700000001,Map it,4.84614,2.05029,2:39 PM,3407,8/27/18 14:39,0.484953216,2
620,182,5836.0,91,8/27/18,N,Engine Off,0,979,40.785195,,-119.21002299999999,Map it,4.90827,2.05029,2:40 PM,3407,8/27/18 14:40,0.485037512,2
621,183,5836.0,92,8/27/18,NW,Engine Off,0,980,40.785758,,-119.209832,Map it,4.9704,2.05029,2:41 PM,3407,8/27/18 14:41,0.485121807,2
622,184,5836.0,93,8/27/18,SE,Engine Off,0,981,40.786027000000004,,-119.210223,Map it,4.9704,0.49704,2:42 PM,3407,8/27/18 14:42,0.48520610299999994,2
623,185,5836.0,92,8/27/18,SE,Engine Off,0,982,40.786027000000004,,-119.210223,Map it,4.9704,0.49704,2:43 PM,3407,8/27/18 14:43,0.485290399,2
624,186,5836.0,92,8/27/18,SE,Engine Off,0,983,40.786027000000004,,-119.210223,Map it,4.9704,0.49704,2:44 PM,3407,8/27/18 14:44,0.485374694,2
625,187,5836.0,93,8/27/18,SE,Engine Off,0,984,40.786027000000004,,-119.210223,Map it,4.9704,0.49704,2:45 PM,3407,8/27/18 14:45,0.48545899,2
626,188,5836.0,93,8/27/18,SE,Engine Off,0,985,40.786027000000004,,-119.210223,Map it,4.9704,0.49704,2:46 PM,3407,8/27/18 14:46,0.485543286,2
627,189,5836.0,92,8/27/18,NW,Engine Off,0,986,40.786102,,-119.210485,Map it,4.9704,2.67159,2:47 PM,3407,8/27/18 14:47,0.485627582,3
628,190,5836.0,92,8/27/18,W,Engine Off,0,987,40.786502,,-119.211141,Map it,5.03253,3.85206,2:48 PM,3407,8/27/18 14:48,0.485711877,3
629,191,5836.0,92,8/27/18,W,Engine Off,0,988,40.78688,,-119.21184,Map it,5.09466,2.85798,2:49 PM,3407,8/27/18 14:49,0.485796173,3
630,192,5836.0,91,8/27/18,NW,Engine Off,0,989,40.787585,,-119.212933,Map it,5.15679,2.73372,2:51 PM,3407,8/27/18 14:51,0.485964764,3
631,193,5836.0,91,8/27/18,NW,Engine Off,0,990,40.787973,,-119.213342,Map it,5.15679,2.11242,2:52 PM,3407,8/27/18 14:52,0.48604906,3
632,194,5836.0,91,8/27/18,NW,Engine Off,0,991,40.788468,,-119.213765,Map it,5.21892,2.60946,2:53 PM,3407,8/27/18 14:53,0.486133356,3
633,195,5836.0,91,8/27/18,N,Engine Off,0,992,40.788973,,-119.21376599999999,Map it,5.21892,3.16863,2:54 PM,3407,8/27/18 14:54,0.48621765200000006,3
634,196,5836.0,91,8/27/18,N,Engine Off,0,993,40.789583,,-119.21386000000001,Map it,5.28105,2.3609400000000003,2:55 PM,3407,8/27/18 14:55,0.486301947,3
635,197,5836.0,92,8/27/18,N,Engine Off,0,994,40.790153000000004,,-119.21383,Map it,5.34318,2.4852,2:56 PM,3407,8/27/18 14:56,0.486386243,3
636,198,5836.0,92,8/27/18,N,Engine Off,0,995,40.79061,,-119.213493,Map it,5.34318,2.54733,2:57 PM,3407,8/27/18 14:57,0.486470539,3
637,199,5836.0,91,8/27/18,N,Engine Off,0,996,40.791038,,-119.21311200000001,Map it,5.40531,2.29881,2:58 PM,3407,8/27/18 14:58,0.486554834,3
638,200,5836.0,92,8/27/18,NW,Engine Off,0,997,40.791565999999996,,-119.21328799999999,Map it,5.46744,2.3609400000000003,2:59 PM,3407,8/27/18 14:59,0.48663913,3
639,201,5836.0,91,8/27/18,NW,Engine Off,0,998,40.791944,,-119.21378500000002,Map it,5.46744,2.3609400000000003,3:00 PM,3407,8/27/18 15:00,0.486723426,3
640,202,5836.0,92,8/27/18,NW,Engine Off,0,999,40.792417,,-119.21431100000001,Map it,5.52957,2.60946,3:01 PM,3407,8/27/18 15:01,0.486807721,3
641,203,5836.0,92,8/27/18,NW,Engine Off,0,1000,40.792739000000005,,-119.21473700000001,Map it,5.52957,2.79585,3:02 PM,3407,8/27/18 15:02,0.486892017,3
642,204,5836.0,92,8/27/18,NW,Engine Off,0,1001,40.793122,,-119.21528300000001,Map it,5.5917,2.4852,3:03 PM,3407,8/27/18 15:03,0.486976313,3
643,205,5836.0,91,8/27/18,NW,Engine Off,0,1002,40.793599,,-119.215883,Map it,5.65383,2.23668,3:04 PM,3407,8/27/18 15:04,0.487060609,3
644,206,5836.0,91,8/27/18,NW,Engine Off,0,1003,40.794048,,-119.21643300000001,Map it,5.65383,2.3609400000000003,3:05 PM,3407,8/27/18 15:05,0.487144904,3
645,207,5836.0,91,8/27/18,NW,Engine Off,0,1004,40.794243,,-119.21668100000001,Map it,5.71596,0.49704,3:06 PM,3407,8/27/18 15:06,0.48722920000000003,3
646,208,5836.0,91,8/27/18,NW,Engine Off,0,1005,40.794243,,-119.21668100000001,Map it,5.71596,0.49704,3:07 PM,3407,8/27/18 15:07,0.487313496,3
647,209,5836.0,91,8/27/18,NW,Engine Off,0,1006,40.794243,,-119.21668100000001,Map it,5.71596,0.49704,3:08 PM,3407,8/27/18 15:08,0.487397791,3
648,210,5836.0,92,8/27/18,NW,Engine Off,0,1007,40.794243,,-119.21668100000001,Map it,5.71596,0.49704,3:09 PM,3407,8/27/18 15:09,0.487482087,3
649,211,5836.0,90,8/27/18,NW,Engine Off,0,1008,40.794652,,-119.21748799999999,Map it,5.71596,2.17455,3:10 PM,3407,8/27/18 15:10,0.487566383,3
650,212,5836.0,92,8/27/18,NW,Engine Off,0,1009,40.794717,,-119.21786399999999,Map it,5.71596,0.0,3:11 PM,3407,8/27/18 15:11,0.487650679,3
651,213,5836.0,92,8/27/18,NW,Engine Off,0,1010,40.794717,,-119.21786399999999,Map it,5.71596,0.0,3:12 PM,3407,8/27/18 15:12,0.487734974,3
652,214,5836.0,91,8/27/18,SE,Engine Off,0,1011,40.794515999999994,,-119.21726100000001,Map it,5.77809,2.11242,3:13 PM,3407,8/27/18 15:13,0.48781927,3
653,215,5836.0,92,8/27/18,SE,Engine Off,0,1012,40.794059000000004,,-119.21665700000001,Map it,5.77809,3.0443700000000002,3:14 PM,3407,8/27/18 15:14,0.487903566,3
654,216,5836.0,92,8/27/18,SE,Engine Off,0,1013,40.79364,,-119.216089,Map it,5.8402199999999995,1.61538,3:15 PM,3407,8/27/18 15:15,0.487987861,3
655,217,5836.0,92,8/27/18,SE,Engine Off,0,1014,40.79364,,-119.216089,Map it,5.8402199999999995,1.61538,3:16 PM,3407,8/27/18 15:16,0.488072157,3
656,218,5836.0,92,8/27/18,E,Engine Off,0,1015,40.793344,,-119.215672,Map it,5.90235,3.0443700000000002,3:17 PM,3407,8/27/18 15:17,0.488156453,3
657,219,5836.0,92,8/27/18,E,Engine Off,0,1016,40.793051,,-119.215452,Map it,5.90235,0.68343,3:18 PM,3407,8/27/18 15:18,0.488240749,3
658,220,5836.0,92,8/27/18,E,Engine Off,0,1017,40.792845,,-119.21521399999999,Map it,5.90235,0.0,3:19 PM,3407,8/27/18 15:19,0.488325044,3
659,221,5836.0,91,8/27/18,E,Engine Off,0,1018,40.792853,,-119.21561499999999,Map it,5.90235,0.12426,3:20 PM,3407,8/27/18 15:20,0.48840934,3
660,222,5836.0,91,8/27/18,E,Engine Off,0,1019,40.792853,,-119.21561499999999,Map it,5.90235,0.12426,3:21 PM,3407,8/27/18 15:21,0.488493636,3
661,223,5836.0,91,8/27/18,E,Engine Off,0,1020,40.792853,,-119.21561499999999,Map it,5.90235,0.12426,3:22 PM,3407,8/27/18 15:22,0.488577931,3
662,224,5836.0,91,8/27/18,E,Engine Off,0,1021,40.792853,,-119.21561499999999,Map it,5.90235,0.12426,3:23 PM,3407,8/27/18 15:23,0.488662227,3
663,225,5836.0,91,8/27/18,E,Engine Off,0,1022,40.792853,,-119.21561499999999,Map it,5.90235,0.12426,3:24 PM,3407,8/27/18 15:24,0.488746523,3
664,226,5836.0,91,8/27/18,E,Engine Off,0,1023,40.792853,,-119.21561499999999,Map it,5.90235,0.12426,3:25 PM,3407,8/27/18 15:25,0.48883081899999997,3
665,227,5836.0,91,8/27/18,E,Engine Off,0,1024,40.792853,,-119.21561499999999,Map it,5.90235,0.12426,3:26 PM,3407,8/27/18 15:26,0.488915114,3
666,228,5836.0,91,8/27/18,E,Engine Off,0,1025,40.792853,,-119.21561499999999,Map it,5.90235,0.0,3:27 PM,3407,8/27/18 15:27,0.48899941,3
667,229,5836.0,91,8/27/18,E,Engine Off,0,1026,40.792853,,-119.21561499999999,Map it,5.90235,0.0,3:28 PM,3407,8/27/18 15:28,0.489083706,3
668,230,5836.0,90,8/27/18,N,Engine Off,0,1027,40.792642,,-119.215622,Map it,5.90235,1.1804700000000001,3:29 PM,3407,8/27/18 15:29,0.489168001,3
669,231,5836.0,92,8/27/18,N,Engine Off,0,1028,40.792866,,-119.215651,Map it,5.96448,0.31065,3:30 PM,3407,8/27/18 15:30,0.489252297,3
670,232,5836.0,92,8/27/18,N,Engine Off,0,1029,40.792866,,-119.215651,Map it,5.96448,0.31065,3:31 PM,3407,8/27/18 15:31,0.489336593,3
671,233,5836.0,92,8/27/18,N,Engine Off,0,1030,40.792866,,-119.215651,Map it,5.96448,0.31065,3:32 PM,3407,8/27/18 15:32,0.48942088799999994,3
672,234,5836.0,92,8/27/18,N,Engine Off,0,1031,40.792866,,-119.215651,Map it,5.96448,0.31065,3:33 PM,3407,8/27/18 15:33,0.489505184,3
673,235,5836.0,91,8/27/18,N,Engine Off,0,1032,40.792866,,-119.215651,Map it,5.96448,0.31065,3:34 PM,3407,8/27/18 15:34,0.48958948,3
674,236,5836.0,91,8/27/18,N,Engine Off,0,1033,40.792866,,-119.215651,Map it,5.96448,0.31065,3:35 PM,3407,8/27/18 15:35,0.489673776,3
675,237,5836.0,91,8/27/18,N,Engine Off,0,1034,40.792866,,-119.215651,Map it,5.96448,0.31065,3:36 PM,3407,8/27/18 15:36,0.489758071,3
676,238,5836.0,92,8/27/18,N,Engine Off,0,1035,40.792866,,-119.215651,Map it,5.96448,0.0,3:37 PM,3407,8/27/18 15:37,0.48984236700000006,3
677,239,5836.0,91,8/27/18,N,Engine Off,0,1036,40.792866,,-119.215651,Map it,5.96448,0.0,3:38 PM,3407,8/27/18 15:38,0.489926663,3
678,240,5836.0,90,8/27/18,N,Engine Off,0,1037,40.792866,,-119.215651,Map it,5.96448,0.0,3:39 PM,3407,8/27/18 15:39,0.490010958,3
679,241,5836.0,90,8/27/18,N,Engine Off,0,1038,40.792866,,-119.215651,Map it,5.96448,0.0,3:40 PM,3407,8/27/18 15:40,0.490095254,3
680,242,5836.0,90,8/27/18,N,Engine Off,0,1039,40.792866,,-119.215651,Map it,5.96448,0.0,3:41 PM,3407,8/27/18 15:41,0.49017955,3
681,243,5836.0,90,8/27/18,N,Engine Off,0,1040,40.792866,,-119.215651,Map it,5.96448,0.0,3:42 PM,3407,8/27/18 15:42,0.490263846,3
682,244,5836.0,91,8/27/18,N,Engine Off,0,1041,40.792866,,-119.215651,Map it,5.96448,0.0,3:43 PM,3407,8/27/18 15:43,0.490348141,3
683,245,5836.0,90,8/27/18,N,Engine Off,0,1042,40.792866,,-119.215651,Map it,5.96448,0.0,3:44 PM,3407,8/27/18 15:44,0.49043243700000005,3
684,246,5836.0,90,8/27/18,N,Engine Off,0,1043,40.792866,,-119.215651,Map it,5.96448,0.0,3:45 PM,3407,8/27/18 15:45,0.490516733,3
685,247,5836.0,90,8/27/18,N,Engine Off,0,1044,40.792866,,-119.215651,Map it,5.96448,0.0,3:46 PM,3407,8/27/18 15:46,0.490601028,3
686,248,5836.0,90,8/27/18,N,Engine Off,0,1045,40.792866,,-119.215651,Map it,5.96448,0.0,3:47 PM,3407,8/27/18 15:47,0.490685324,3
687,249,5836.0,91,8/27/18,N,Engine Off,0,1046,40.792866,,-119.215651,Map it,5.96448,0.0,3:48 PM,3407,8/27/18 15:48,0.49076962,3
688,250,5836.0,91,8/27/18,N,Engine Off,0,1047,40.792866,,-119.215651,Map it,5.96448,0.0,3:49 PM,3407,8/27/18 15:49,0.490853916,3
689,251,5836.0,90,8/27/18,N,Engine Off,0,1048,40.792866,,-119.215651,Map it,5.96448,0.0,3:50 PM,3407,8/27/18 15:50,0.490938211,3
690,252,5836.0,89,8/27/18,N,Engine Off,0,1049,40.79286,,-119.21568500000001,Map it,5.96448,0.06213,3:51 PM,3407,8/27/18 15:51,0.49102250700000005,3
691,253,5836.0,90,8/27/18,N,Engine Off,0,1050,40.79286,,-119.21568500000001,Map it,5.96448,0.06213,3:52 PM,3407,8/27/18 15:52,0.491106803,3
692,254,5836.0,90,8/27/18,SW,Engine Off,0,1051,40.792513,,-119.21605100000001,Map it,5.96448,2.60946,3:53 PM,3407,8/27/18 15:53,0.491191098,3
693,255,5836.0,90,8/27/18,S,Engine Off,0,1052,40.792031,,-119.21651000000001,Map it,6.02661,2.23668,3:54 PM,3407,8/27/18 15:54,0.491275394,3
694,256,5836.0,90,8/27/18,S,Engine Off,0,1053,40.791775,,-119.21673600000001,Map it,6.02661,3.0443700000000002,3:55 PM,3407,8/27/18 15:55,0.49135969,3
695,257,5836.0,90,8/27/18,SW,Engine Off,0,1054,40.79162,,-119.216899,Map it,6.02661,1.6775099999999998,3:56 PM,3407,8/27/18 15:56,0.491443986,3
696,258,5836.0,90,8/27/18,SW,Engine Off,0,1055,40.79162,,-119.216899,Map it,6.02661,1.6775099999999998,3:57 PM,3407,8/27/18 15:57,0.491528281,3
697,259,5836.0,90,8/27/18,SW,Engine Off,0,1056,40.79162,,-119.216899,Map it,6.02661,1.6775099999999998,3:58 PM,3407,8/27/18 15:58,0.49161257700000005,3
698,260,5836.0,90,8/27/18,SW,Engine Off,0,1057,40.79162,,-119.216899,Map it,6.02661,1.6775099999999998,3:59 PM,3407,8/27/18 15:59,0.491696873,3
699,261,5836.0,90,8/27/18,SW,Engine Off,0,1058,40.79162,,-119.216899,Map it,6.02661,1.6775099999999998,4:00 PM,3407,8/27/18 16:00,0.491781168,3
700,262,5836.0,90,8/27/18,SW,Engine Off,0,1059,40.79162,,-119.216899,Map it,6.02661,1.6775099999999998,4:01 PM,3407,8/27/18 16:01,0.491865464,3
701,263,5836.0,90,8/27/18,SW,Engine Off,0,1060,40.79162,,-119.216899,Map it,6.02661,1.6775099999999998,4:02 PM,3407,8/27/18 16:02,0.49194976,3
702,264,5836.0,90,8/27/18,SW,Engine Off,0,1061,40.79162,,-119.216899,Map it,6.02661,0.0,4:03 PM,3407,8/27/18 16:03,0.492034055,3
703,265,5836.0,90,8/27/18,NW,Engine Off,0,1062,40.791335,,-119.217323,Map it,6.0887400000000005,2.29881,4:04 PM,3407,8/27/18 16:04,0.492118351,3
704,266,5836.0,90,8/27/18,NW,Engine Off,0,1063,40.791335,,-119.217323,Map it,6.0887400000000005,2.29881,4:05 PM,3407,8/27/18 16:05,0.49220264700000005,3
705,267,5836.0,90,8/27/18,W,Engine Off,0,1064,40.791154,,-119.21723200000001,Map it,6.0887400000000005,2.54733,4:06 PM,3407,8/27/18 16:06,0.492286943,3
706,268,5836.0,90,8/27/18,NW,Engine Off,0,1065,40.791456,,-119.21795,Map it,6.150869999999999,2.42307,4:07 PM,3407,8/27/18 16:07,0.492371238,3
707,269,5836.0,90,8/27/18,S,Engine Off,0,1066,40.790935,,-119.21843,Map it,6.212999999999999,2.4852,4:08 PM,3407,8/27/18 16:08,0.492455534,3
708,270,5836.0,91,8/27/18,S,Engine Off,0,1067,40.790276,,-119.21883600000001,Map it,6.212999999999999,3.2928900000000003,4:09 PM,3407,8/27/18 16:09,0.49253983,3
709,271,5836.0,89,8/27/18,S,Engine Off,0,1068,40.789712,,-119.219151,Map it,6.27513,1.1804700000000001,4:10 PM,3407,8/27/18 16:10,0.492624125,3
710,272,5836.0,89,8/27/18,S,Engine Off,0,1069,40.788984,,-119.219369,Map it,6.33726,2.17455,4:11 PM,3407,8/27/18 16:11,0.492708421,3
711,273,5836.0,90,8/27/18,S,Engine Off,0,1070,40.788353,,-119.21958799999999,Map it,6.39939,2.17455,4:12 PM,3407,8/27/18 16:12,0.49279271700000005,3
712,274,5836.0,91,8/27/18,S,Engine Off,0,1071,40.787749,,-119.21973999999999,Map it,6.39939,1.73964,4:13 PM,3407,8/27/18 16:13,0.492877013,3
713,275,5836.0,91,8/27/18,S,Engine Off,0,1072,40.787258,,-119.21981299999999,Map it,6.46152,2.05029,4:14 PM,3407,8/27/18 16:14,0.492961308,3
714,276,5836.0,91,8/27/18,NW,Engine Off,0,1073,40.787145,,-119.22043500000001,Map it,6.46152,3.3550199999999997,4:15 PM,3407,8/27/18 16:15,0.49304560399999997,3
715,277,5836.0,91,8/27/18,W,Engine Off,0,1074,40.786694,,-119.22068999999999,Map it,6.52365,2.67159,4:16 PM,3407,8/27/18 16:16,0.4931299,3
716,278,5836.0,91,8/27/18,W,Engine Off,0,1075,40.786439,,-119.221286,Map it,6.52365,2.9201099999999998,4:17 PM,3407,8/27/18 16:17,0.493214195,3
717,279,5836.0,90,8/27/18,NW,Engine Off,0,1076,40.786497999999995,,-119.22196699999999,Map it,6.585780000000001,1.98816,4:18 PM,3407,8/27/18 16:18,0.493298491,3
718,280,5836.0,89,8/27/18,NW,Engine Off,0,1077,40.786846999999995,,-119.22233200000001,Map it,6.64791,0.49704,4:19 PM,3407,8/27/18 16:19,0.49338278700000004,3
719,281,5836.0,91,8/27/18,NW,Engine Off,0,1078,40.786846999999995,,-119.22233200000001,Map it,6.64791,0.49704,4:20 PM,3407,8/27/18 16:20,0.493467083,3
720,282,5836.0,91,8/27/18,NW,Engine Off,0,1079,40.786846999999995,,-119.22233200000001,Map it,6.64791,0.49704,4:21 PM,3407,8/27/18 16:21,0.493551378,3
721,283,5836.0,89,8/27/18,NW,Engine Off,0,1080,40.786846999999995,,-119.22233200000001,Map it,6.64791,0.49704,4:22 PM,3407,8/27/18 16:22,0.49363567399999997,3
722,284,5836.0,89,8/27/18,NW,Engine Off,0,1081,40.786846999999995,,-119.22233200000001,Map it,6.64791,0.49704,4:23 PM,3407,8/27/18 16:23,0.49371997,3
723,285,5836.0,91,8/27/18,NW,Engine Off,0,1082,40.786846999999995,,-119.22233200000001,Map it,6.64791,0.49704,4:24 PM,3407,8/27/18 16:24,0.493804265,3
724,286,5836.0,90,8/27/18,NW,Engine Off,0,1083,40.786846999999995,,-119.22233200000001,Map it,6.64791,0.49704,4:25 PM,3407,8/27/18 16:25,0.493888561,3
725,287,5836.0,90,8/27/18,NW,Engine Off,0,1084,40.786846999999995,,-119.22233200000001,Map it,6.64791,0.0,4:26 PM,3407,8/27/18 16:26,0.49397285700000004,3
726,288,5836.0,90,8/27/18,NW,Engine Off,0,1085,40.786846999999995,,-119.22233200000001,Map it,6.64791,0.0,4:27 PM,3407,8/27/18 16:27,0.49405715200000005,3
727,289,5836.0,90,8/27/18,NW,Engine Off,0,1086,40.786846999999995,,-119.22233200000001,Map it,6.64791,0.0,4:28 PM,3407,8/27/18 16:28,0.494141448,3
728,290,5836.0,90,8/27/18,NW,Engine Off,0,1087,40.786846999999995,,-119.22233200000001,Map it,6.64791,0.0,4:29 PM,3407,8/27/18 16:29,0.49422574399999997,3
729,291,5836.0,90,8/27/18,NW,Engine Off,0,1088,40.786846999999995,,-119.22233200000001,Map it,6.64791,0.0,4:30 PM,3407,8/27/18 16:30,0.49431004,3
730,292,5836.0,91,8/27/18,N,Engine Off,0,1089,40.787208,,-119.2223,Map it,6.64791,3.2928900000000003,4:31 PM,3407,8/27/18 16:31,0.494394335,3
731,293,5836.0,91,8/27/18,N,Engine Off,0,1090,40.787817,,-119.222261,Map it,6.710039999999999,2.67159,4:32 PM,3407,8/27/18 16:32,0.494478631,3
732,294,5836.0,90,8/27/18,W,Engine Off,0,1091,40.78803,,-119.22308999999998,Map it,6.710039999999999,2.54733,4:33 PM,3407,8/27/18 16:33,0.49456292700000004,3
733,295,5836.0,90,8/27/18,NW,Engine Off,0,1092,40.788061,,-119.22389199999999,Map it,6.77217,1.36686,4:34 PM,3407,8/27/18 16:34,0.49464722200000005,3
734,296,5836.0,89,8/27/18,NW,Engine Off,0,1093,40.788061,,-119.22389199999999,Map it,6.77217,1.36686,4:35 PM,3407,8/27/18 16:35,0.494731518,3
735,297,5836.0,89,8/27/18,NW,Engine Off,0,1094,40.78796,,-119.224433,Map it,6.8343,0.49704,4:36 PM,3407,8/27/18 16:36,0.49481581399999996,3
736,298,5836.0,90,8/27/18,NW,Engine Off,0,1095,40.78796,,-119.224433,Map it,6.8343,0.49704,4:37 PM,3407,8/27/18 16:37,0.49490011,3
737,299,5836.0,90,8/27/18,NW,Engine Off,0,1096,40.78796,,-119.224433,Map it,6.8343,0.0,4:39 PM,3407,8/27/18 16:39,0.495068701,3
738,300,5836.0,90,8/27/18,NW,Engine Off,0,1097,40.78796,,-119.224433,Map it,6.8343,0.0,4:40 PM,3407,8/27/18 16:40,0.49515299700000004,3
739,301,5836.0,90,8/27/18,NW,Engine Off,0,1098,40.78796,,-119.224433,Map it,6.8343,0.0,4:40 PM,3407,8/27/18 16:40,0.49515299700000004,3
740,302,5836.0,90,8/27/18,NW,Engine Off,0,1099,40.78796,,-119.224433,Map it,6.8343,0.0,4:41 PM,3407,8/27/18 16:41,0.49523729200000005,3
741,303,5836.0,91,8/27/18,NW,Engine Off,0,1100,40.78796,,-119.224433,Map it,6.8343,0.0,4:42 PM,3407,8/27/18 16:42,0.495321588,3
742,304,5836.0,91,8/27/18,NW,Engine Off,0,1101,40.78796,,-119.224433,Map it,6.8343,0.0,4:43 PM,3407,8/27/18 16:43,0.49540588399999996,3
743,305,5836.0,90,8/27/18,NW,Engine Off,0,1102,40.78796,,-119.224433,Map it,6.8343,0.0,4:45 PM,3407,8/27/18 16:45,0.495574475,3
744,306,5836.0,90,8/27/18,NW,Engine Off,0,1103,40.78796,,-119.224433,Map it,6.8343,0.0,4:45 PM,3407,8/27/18 16:45,0.495574475,3
745,307,5836.0,90,8/27/18,NW,Engine Off,0,1104,40.78796,,-119.224433,Map it,6.8343,0.0,4:46 PM,3407,8/27/18 16:46,0.495658771,3
746,308,5836.0,91,8/27/18,NW,Engine Off,0,1105,40.78796,,-119.224433,Map it,6.8343,0.0,4:48 PM,3407,8/27/18 16:48,0.49582736200000005,3
747,309,5836.0,91,8/27/18,NW,Engine Off,0,1106,40.78796,,-119.224433,Map it,6.8343,0.0,4:48 PM,3407,8/27/18 16:48,0.49582736200000005,3
748,310,5836.0,89,8/27/18,NW,Engine Off,0,1107,40.78795,,-119.22443899999999,Map it,6.8343,0.68343,4:52 PM,3407,8/27/18 16:52,0.496164545,3
749,311,5836.0,89,8/27/18,NW,Engine Off,0,1108,40.78795,,-119.22443899999999,Map it,6.8343,0.68343,4:58 PM,3407,8/27/18 16:58,0.49667031899999997,3
750,312,5836.0,89,8/27/18,NW,Engine Off,0,1109,40.78795,,-119.22443899999999,Map it,6.8343,0.0,4:59 PM,3407,8/27/18 16:59,0.496754615,3
751,313,5836.0,88,8/27/18,NW,Engine Off,0,1110,40.78795,,-119.22443899999999,Map it,6.8343,0.0,5:07 PM,3407,8/27/18 17:07,0.497428981,3
752,314,5836.0,90,8/27/18,NW,Engine Off,0,1111,40.78795,,-119.22443899999999,Map it,6.8343,0.0,5:08 PM,3407,8/27/18 17:08,0.49751327700000003,3
753,315,5836.0,90,8/27/18,NW,Engine Off,0,1112,40.78795,,-119.22443899999999,Map it,6.8343,0.0,5:10 PM,3407,8/27/18 17:10,0.49768186799999997,3
754,316,5836.0,90,8/27/18,NW,Engine Off,0,1113,40.78795,,-119.22443899999999,Map it,6.8343,0.0,5:10 PM,3407,8/27/18 17:10,0.49768186799999997,3
755,317,5836.0,90,8/27/18,NW,Engine Off,0,1114,40.78795,,-119.22443899999999,Map it,6.8343,0.0,5:11 PM,3407,8/27/18 17:11,0.497766164,3
756,318,5836.0,88,8/27/18,NW,Engine Off,0,1115,40.78795,,-119.22443899999999,Map it,6.8343,0.0,5:12 PM,3407,8/27/18 17:12,0.49785045899999997,3
757,319,5836.0,89,8/27/18,NW,Engine Off,0,1116,40.78795,,-119.22443899999999,Map it,6.8343,0.0,5:16 PM,3407,8/27/18 17:16,0.49818764200000004,3
758,320,5836.0,90,8/27/18,NW,Engine Off,0,1117,40.78795,,-119.22443899999999,Map it,6.8343,0.0,5:17 PM,3407,8/27/18 17:17,0.49827193799999997,3
759,321,5836.0,88,8/27/18,NW,Engine Off,0,1118,40.787957,,-119.22446299999999,Map it,6.8343,0.0,5:52 PM,3407,8/27/18 17:52,0.501222288,3
760,322,5836.0,88,8/27/18,NW,Engine Off,0,1119,40.787957,,-119.22446299999999,Map it,6.8343,0.0,5:55 PM,3407,8/27/18 17:55,0.501475175,3
761,323,5836.0,88,8/27/18,NW,Engine Off,0,1120,40.787957,,-119.22446299999999,Map it,6.8343,0.0,5:55 PM,3407,8/27/18 17:55,0.501475175,3
762,324,5836.0,88,8/27/18,NW,Engine Off,0,1121,40.787957,,-119.22446299999999,Map it,6.8343,0.0,6:00 PM,3407,8/27/18 18:00,0.501896653,3
763,325,5836.0,88,8/27/18,NW,Engine Off,0,1122,40.787957,,-119.22446299999999,Map it,6.8343,0.0,6:01 PM,3407,8/27/18 18:01,0.501980949,3
764,326,5836.0,88,8/27/18,NW,Engine Off,0,1123,40.787957,,-119.22446299999999,Map it,6.8343,0.0,6:02 PM,3407,8/27/18 18:02,0.502065245,3
765,327,5836.0,88,8/27/18,NW,Engine Off,0,1124,40.787957,,-119.22446299999999,Map it,6.8343,0.0,6:02 PM,3407,8/27/18 18:02,0.502065245,3
766,328,5836.0,88,8/27/18,NW,Engine Off,0,1125,40.787957,,-119.22446299999999,Map it,6.8343,0.0,6:05 PM,3407,8/27/18 18:05,0.5023181320000001,3
767,329,5836.0,88,8/27/18,NW,Engine Off,0,1126,40.787957,,-119.22446299999999,Map it,6.8343,0.0,6:05 PM,3407,8/27/18 18:05,0.5023181320000001,3
768,330,5836.0,88,8/27/18,NW,Engine Off,0,1127,40.787957,,-119.22446299999999,Map it,6.8343,0.0,6:06 PM,3407,8/27/18 18:06,0.502402428,3
769,331,5836.0,88,8/27/18,NW,Engine Off,0,1128,40.787957,,-119.22446299999999,Map it,6.8343,0.0,6:08 PM,3407,8/27/18 18:08,0.502571019,3
770,332,5836.0,88,8/27/18,NW,Engine Off,0,1129,40.787957,,-119.22446299999999,Map it,6.8343,0.0,6:13 PM,3407,8/27/18 18:13,0.502992498,3
771,333,5836.0,88,8/27/18,NW,Engine Off,0,1130,40.787957,,-119.22446299999999,Map it,6.8343,0.0,6:14 PM,3407,8/27/18 18:14,0.503076793,3
772,334,5836.0,88,8/27/18,NW,Engine Off,0,1131,40.787957,,-119.22446299999999,Map it,6.8343,0.0,6:15 PM,3407,8/27/18 18:15,0.503161089,3
773,335,5836.0,87,8/27/18,NW,Engine Off,0,1132,40.787957,,-119.22446299999999,Map it,6.8343,0.0,6:15 PM,3407,8/27/18 18:15,0.503161089,3
774,336,5836.0,89,8/27/18,NW,Engine Off,0,1133,40.787957,,-119.22446299999999,Map it,6.8343,0.0,6:17 PM,3407,8/27/18 18:17,0.503329681,3
775,337,5836.0,88,8/27/18,NW,Engine Off,0,1134,40.787957,,-119.22446299999999,Map it,6.8343,0.0,6:20 PM,3407,8/27/18 18:20,0.503582568,3
